
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.52ms
  2026-04-15 15:01:37 /api/auth/me ................................. ~ 0.06ms
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.53ms
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.57ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.58ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.47ms
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.46ms
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.58ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.55ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.46ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.92ms
  2026-04-15 15:01:37 /api/exams ................................... ~ 0.58ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.08ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.04ms
  2026-04-15 15:01:37 /api/exams/1/status .......................... ~ 0.04ms
  2026-04-15 15:01:38 /api/auth/me ............................... ~ 505.40ms
  2026-04-15 15:01:38 /api/exams ................................. ~ 505.88ms
  2026-04-15 15:01:38 /api/auth/me ............................... ~ 506.31ms
  2026-04-15 15:01:38 /api/exams ................................. ~ 506.71ms
  2026-04-15 15:01:38 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 15:01:38 /api/exams ................................... ~ 0.47ms
  2026-04-15 15:01:38 /api/auth/me ................................. ~ 0.05ms
  2026-04-15 15:01:38 /api/exams ................................... ~ 0.46ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.48ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.48ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.48ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.48ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.38ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.04ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.04ms
  2026-04-15 15:01:39 /api/auth/me ................................. ~ 0.13ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.52ms
  2026-04-15 15:01:39 /api/auth/me ................................. ~ 0.89ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 1.23ms
  2026-04-15 15:01:39 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.37ms
  2026-04-15 15:01:39 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.38ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.38ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:39 /api/exams ................................... ~ 0.31ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:39 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:40 /api/auth/me ................................. ~ 0.06ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.24ms
  2026-04-15 15:01:40 /api/auth/me ................................. ~ 0.19ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.18ms
  2026-04-15 15:01:40 /api/auth/me ................................. ~ 0.18ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.17ms
  2026-04-15 15:01:40 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.28ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.46ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.33ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.16ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.15ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.27ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.20ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.15ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.15ms
  2026-04-15 15:01:40 /api/exams ................................... ~ 0.21ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.02ms
  2026-04-15 15:01:40 /api/exams/1/status ........................ ~ 505.85ms
  2026-04-15 15:01:40 /api/exams/1/status .......................... ~ 0.12ms
  2026-04-15 15:01:41 /api/auth/me ................................. ~ 0.08ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.28ms
  2026-04-15 15:01:41 /api/auth/me ................................. ~ 0.48ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.65ms
  2026-04-15 15:01:41 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.28ms
  2026-04-15 15:01:41 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.21ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.21ms
  2026-04-15 15:01:41 /api/exams/1/status ........................ ~ 506.16ms
  2026-04-15 15:01:41 /api/exams/1/status ........................ ~ 507.11ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.82ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 1.02ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 1.02ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 0.59ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 0.64ms
  2026-04-15 15:01:41 /api/exams ................................... ~ 0.55ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 0.05ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 0.05ms
  2026-04-15 15:01:41 /api/exams/1/status .......................... ~ 0.05ms
  2026-04-15 15:01:42 /api/auth/me ................................. ~ 0.18ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.64ms
  2026-04-15 15:01:42 /api/auth/me ................................. ~ 1.07ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 1.48ms
  2026-04-15 15:01:42 /api/auth/me ................................. ~ 0.05ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.45ms
  2026-04-15 15:01:42 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.46ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.48ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.41ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.32ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.39ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.32ms
  2026-04-15 15:01:42 /api/exams ................................... ~ 0.31ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:01:42 /api/exams/1/status .......................... ~ 0.03ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.17ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.56ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.92ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 1.25ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.37ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.38ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.39ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.39ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.36ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.54ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.34ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.33ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.27ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.27ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.27ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.02ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.02ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.02ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.24ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.39ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.53ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.16ms
  2026-04-15 15:09:09 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.16ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.17ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.17ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.14ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.14ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.17ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.17ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.14ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.14ms
  2026-04-15 15:09:09 /api/exams ................................... ~ 0.13ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.01ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.01ms
  2026-04-15 15:09:09 /api/exams/1/status .......................... ~ 0.01ms
  2026-04-15 15:09:10 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.19ms
  2026-04-15 15:09:10 /api/auth/me ................................. ~ 0.34ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.33ms
  2026-04-15 15:09:10 /api/auth/me ............................... ~ 505.31ms
  2026-04-15 15:09:10 /api/exams ................................. ~ 505.32ms
  2026-04-15 15:09:10 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.19ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.18ms
  2026-04-15 15:09:10 /api/exams/1/status .......................... ~ 0.17ms
  2026-04-15 15:09:10 /api/exams/1/status .......................... ~ 0.14ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.14ms
  2026-04-15 15:09:10 /api/exams ................................... ~ 0.17ms
  2026-04-15 15:09:10 /api/exams/1/status .......................... ~ 0.17ms
  2026-04-15 15:09:10 /api/exams/1/status .......................... ~ 0.14ms
  2026-04-15 15:09:10 /api/exams/1/status .......................... ~ 0.14ms
